,id,text,created_at,user,username,user_id,user_location,user_followers,user_following,user_verified,user_tweets_count,user_created_at
103,1540567622131105797,"@WhaleInfos @RealFlokiInu @BabyDogeCoin @bitgertbrise @EverRise #BitgertArmy 🥷🏼  ➡ Its A New Week, Are You Ready Fo… https://t.co/EJB7EovGcm",Sat Jun 25 05:28:38 +0000 2022,Mahdirazavi,Mahdirazavi2012,490312191,usa,58,52,False,20473,Sun Feb 12 12:42:09 +0000 2012
104,1540567617433473024,Saddle․Finance Creates New Standards for DeFi Trading https://t.co/SpDZl72SG6,Sat Jun 25 05:28:37 +0000 2022,Crypto Tom,CryptoTomBD,1107645458116009984,Earth,131,527,False,854,Mon Mar 18 14:10:31 +0000 2019
105,1540567611272044544,Fear is just temporary but REGRET is forever take the risk now $buy #bitcoin,Sat Jun 25 05:28:35 +0000 2022,Diana Russel,BTH_350,1098028268,USA,3980,327,False,18716,Thu Jan 17 12:27:52 +0000 2013
106,1540567602459807746,The price of Corn is a better predictor of the future Bitcoin price than any Micro variable in the crypto space.,Sat Jun 25 05:28:33 +0000 2022,Ekshesh Bekele,eksheshbek,705588233665646592,"ALEXANDRIA, VA",159,170,False,2494,Fri Mar 04 02:58:38 +0000 2016
107,1540567596034134016,#Bitcoin Last Price $21302 #BTC 🚀 Daily Indicators: •Pivot Fibonacci:  -Support 1: 27775  -S2: 24635  -S3: 19554  -… https://t.co/FSNZ51IEok,Sat Jun 25 05:28:31 +0000 2022,Live Price Crypto,LivePriceCrypto,1501922448324927500,,2208,3,False,130866,Thu Mar 10 14:06:46 +0000 2022
108,1540567587339264000,RT @SimonDixonTwitt: It’s really simple. If @CelsiusNetwork goes bankrupt #Bitcoin may save depositors in ten years if #TradFi does not sel…,Sat Jun 25 05:28:29 +0000 2022,CraptoeGi 2.0,CraptoeG,1153731538661646341,"Linkville, Florida 🤙",2840,1076,False,15427,Tue Jul 23 18:20:08 +0000 2019
109,1540567585590087680,"RT @HukAleksandra: It’s the year 2030, Bitcoin crashed from $1.8M to $980k  The media: #Bitcoin is dead",Sat Jun 25 05:28:29 +0000 2022,D Roll,dee_rolll,1473073574902599681,,23,273,False,144,Mon Dec 20 23:31:37 +0000 2021
110,1540567582818054144,@Cryptic_Maestro @PeakyInu PeakyInu  TO the  fucking koon @1goonrich @AltCryptoGems  #Peakyinu #peakygem… https://t.co/fvLnmqJOX0,Sat Jun 25 05:28:28 +0000 2022,WHALE GEMS,WHALEGEMS1000X,1522770556717867008,,57,39,False,105,Sat May 07 02:49:36 +0000 2022
111,1540567555722645504,"RT @ParikPatelCFA: “Buy when there’s blood in the streets, even if it’s your own” - person who bought #bitcoin at $60k",Sat Jun 25 05:28:22 +0000 2022,Biro,mirkata00,1343185218786758657,Bulgaria,13,158,False,317,Sun Dec 27 13:21:35 +0000 2020
112,1540567547573059592,"RT @sunnydecree: Money’s biggest problem isn’t the people in charge, it’s that there are people in charge.   #Bitcoin fixes this.",Sat Jun 25 05:28:20 +0000 2022,Bitcoin Tidbits,bitcointid,1500662775688925189,,6,31,False,12,Mon Mar 07 02:41:27 +0000 2022
113,1540567546113433600,"RT @BTC_Archive: 💥SEC spot #Bitcoin ETF rejection ""seems to me to be some element of corruption going on,” says Max Keiser",Sat Jun 25 05:28:20 +0000 2022,Joe Louderback,joe_louderback,1288282160965619713,,242,160,False,38329,Wed Jul 29 01:17:28 +0000 2020
114,1540567545727823872,"RT @mikealfred: If Solana is going to have their own phone, #Bitcoin should have its own phone too. Who's building this?",Sat Jun 25 05:28:19 +0000 2022,Chris,roasty526,179738564,,57,811,False,3040,Wed Aug 18 00:46:51 +0000 2010
115,1540567535518732288,"Those who believe in Bitcoin also believe in cleverness. Invest wisely, make the clever choice now https://t.co/wlfShd3Ozt",Sat Jun 25 05:28:17 +0000 2022,Patricia Lee,LA_BELLE_ENFANT,994370865964994560,"Los Angeles, CA",570,2106,False,6785,Thu May 10 00:17:43 +0000 2018
116,1540567534285504512,"@Ken72301226 @RobertKalish @VitalikButerin @songadaymann I’m aware , I prefer bitcoin in my portfolio. However Eth… https://t.co/7rUXjGYJGz",Sat Jun 25 05:28:17 +0000 2022,Chris0122,Chris01225,1267879259886030854,,34,9,False,3067,Tue Jun 02 18:02:37 +0000 2020
117,1540567528912482305,RT @SocialGood_Inc: 🏖️ Win $100 in $BTC 🏖️ Follow   RT this for a chance to win a cool $100 worth of #Bitcoin !! 🤩 We'll tag the lucky 32nd…,Sat Jun 25 05:28:15 +0000 2022,Vanessa Cantor,liamliana0205,1485881282504830976,"Antipolo City, Calabarzon",6,29,False,45,Tue Jan 25 07:44:50 +0000 2022
118,1540567528828981248,@AltGemHunter @PeakyInu PeakyInu  TO the  fucking koon @1goonrich @AltCryptoGems  #Peakyinu #peakygem… https://t.co/Ot4H8ATOfM,Sat Jun 25 05:28:15 +0000 2022,WHALE GEMS,WHALEGEMS1000X,1522770556717867008,,57,39,False,105,Sat May 07 02:49:36 +0000 2022
119,1540567520096165889,"RT @HukAleksandra: It’s the year 2030, Bitcoin crashed from $1.8M to $980k  The media: #Bitcoin is dead",Sat Jun 25 05:28:13 +0000 2022,"Diop, Assane Diop",i_amweird_axis,913497673386348544,hideout from the pain ,1912,3413,False,29356,Thu Sep 28 20:16:32 +0000 2017
120,1540567511967887361,RT @AurelienOhayon: #BITCOIN A HUGE BULL RUN STARTS. https://t.co/PM5rWvUvlx,Sat Jun 25 05:28:11 +0000 2022,Oliverrrrrrrrrrrrrrrrrrr Li,OliverLiZX,715804699,,134,321,False,6120,Wed Jul 25 09:41:22 +0000 2012
121,1540567510768041984,"When undertaking marriage, everyone must be the judge of his own thoughts, and take counsel from himself. - Francoi… https://t.co/ET4GToDNHh",Sat Jun 25 05:28:11 +0000 2022,Alexandr,AlexandrEdgers,809249635,,35,3,False,9879,Fri Sep 07 17:06:18 +0000 2012
122,1540567506624352256,RT @you_perez__: Central African Republic Accepts Bitcoin as Legal Tender. BTC is legal in this African country.,Sat Jun 25 05:28:10 +0000 2022,Jahirul Islam,Jahirul31594487,1445672967967424512,,6,731,False,1812,Wed Oct 06 08:51:18 +0000 2021
123,1540567503331794944,"RT @SlingShotOn: When #Bitcoin reaches $40,000 again ( I know we are in a bear market right now)  I will buy a full computer gaming/crypto…",Sat Jun 25 05:28:09 +0000 2022,BIGWIN DOLLAR FREETAG,winnersejati69,1500258492543688704,,75,1258,False,8189,Sat Mar 05 23:55:02 +0000 2022
124,1540567496754970625,"RT @satskeeper: Is it just me or did Satoshi, in a sly roundabout way, turn saving into an inalienable human right across all jurisdictions…",Sat Jun 25 05:28:08 +0000 2022,Dr. Karl bitcoind-datadir=Tw1tt3r/∞/21M,karl_21m,316644408,Deutschland,1336,1848,False,2057,Mon Jun 13 19:12:05 +0000 2011
125,1540567489524137984,RT @HaroBuru: WL Registration Opened: https://t.co/G4JLQeLSc0  💟Star Collect Program (stake) 💟Real Collectibles 💟Haro Haro   🎉10X PREMIUM M…,Sat Jun 25 05:28:06 +0000 2022,Bitholic,badass_bitcoin,1412285480167645190,,17,494,False,3401,Tue Jul 06 05:41:32 +0000 2021
126,1540567480053256197,#Bitcoin: Bull Trap Or Breakout? A Chance To Reclaim ...  https://t.co/t4JV50pPFw  #BitcoinNews #BuyDoge… https://t.co/jdztlLXX5Q,Sat Jun 25 05:28:04 +0000 2022,BOCVIP,bocvip,24911207,,1630,1555,False,66791,Tue Mar 17 16:51:37 +0000 2009
127,1540567472058793985,https://t.co/s2suRYn0ke for sale.  #domains #domainnames #startup #startups #venturecapital #defi #technology… https://t.co/fDY4D22Dgj,Sat Jun 25 05:28:02 +0000 2022,Andy,andreas12985,291252715,Unaware.com,55,119,False,550,Sun May 01 18:05:03 +0000 2011
128,1540567466501455872,📈📈📈LONG📈📈📈  💰#BEL 💰Entry Price = 0.8998 💰2022-06-25T05:28:00Z 💰Stop Loss =☎️LINK IN Profile $BEL #BTC #BITCOIN,Sat Jun 25 05:28:01 +0000 2022,CryptoSignals_LS Trading,CryptoSignal_LS,1463917015433977859,,386,0,False,7631,Thu Nov 25 17:06:52 +0000 2021
129,1540567454774083584,"RT @BobLoukas: #bitcoin 3-month chart since inception.   Three 4-yr cycles.  All three topped at Months 33,34,34.  Two bottoms 46 and 46!…",Sat Jun 25 05:27:58 +0000 2022,Lukas,AkuleSe,944905227836248065,,121,204,False,3480,Sun Dec 24 12:18:56 +0000 2017
130,1540567454300135424,RT @BTC_Archive: 💥BINANCE CEO: The number one value of #Bitcoin is that it has a limited supply.,Sat Jun 25 05:27:58 +0000 2022,Warneys-NFT's,WarneyNft,1527186947025907712,Goblintown,618,880,False,4707,Thu May 19 07:19:23 +0000 2022
131,1540567431491600385,RT @TheBitcoinConf: There are only three certainties:  1. Death 2. Taxes 3. 21 Million Bitcoin,Sat Jun 25 05:27:52 +0000 2022,GhstlyPnda420,UUHbusiness,1461024889259896844,,30,200,False,557,Wed Nov 17 17:34:37 +0000 2021
132,1540567429381775361,"RT @BitcoinSapiens: If you have 0.029 #Bitcoin, you already have more in savings than most Americans. Keep stacking.",Sat Jun 25 05:27:52 +0000 2022,Aldo,aldom92,147043669,TX,2982,1868,False,74181,Sun May 23 02:20:41 +0000 2010
133,1540567425640501248,@AirdropStario Amazing project  #cryptocurrency #Airdrop #BSC #Bitcoin #USDT #Lithosphere #KaJLabs #JOT #Airdropstario,Sat Jun 25 05:27:51 +0000 2022,Hillary Franklin 🇺🇸,AlexTomi10,1496031662773264387,USA 🇺🇸,16,107,False,284,Tue Feb 22 07:58:56 +0000 2022
134,1540567421496475649,RT @BTC_for_Freedom: - #bitcoin gets better the more you know about it - Fiat gets worse the more you know about it,Sat Jun 25 05:27:50 +0000 2022,rad_dude🟠,S_Radude,2463159060,"Brasov, Romania",43,137,False,253,Fri Apr 25 12:49:31 +0000 2014
135,1540567416354267143,"RT @HukAleksandra: It’s the year 2030, Bitcoin crashed from $1.8M to $980k  The media: #Bitcoin is dead",Sat Jun 25 05:27:49 +0000 2022,Nathan | ₿itMart,cryptonathan76,1500939211674894342,Earth,220,764,False,62,Mon Mar 07 20:59:35 +0000 2022
136,1540567398855499776,RT @JoshRoomsburg: New #Duet with @SalemIlese! 🔥  This is the #CryptoBoy Anthem!  @TrustWallet #TrustWallet ♥️  Leave a #Comment   #RT 👇  C…,Sat Jun 25 05:27:44 +0000 2022,❤️❤️❤️ thanks,lovecityx,1501185053283749890,,59,4599,False,19742,Tue Mar 08 13:16:32 +0000 2022
137,1540567769560776705,Pretty much nothing in the news about this. I guess they don't want to give anyone any ideas now that it's spreadin… https://t.co/UroScC7svP,Sat Jun 25 05:29:13 +0000 2022,⚡TheDemonsNameIsSurveillance,BitcoinDemiurge,1422853259853717505,Citadel,420,692,False,706,Wed Aug 04 09:34:07 +0000 2021
138,1540567763705528321,@Emillgrisolia Yeah I stayed up for something else but also didn’t sleep and watch Bitcoin on phone. It’s basically… https://t.co/Pg8aDxxCwB,Sat Jun 25 05:29:11 +0000 2022,MURO,MuroCrypto,230206137,Not financial advice,225869,554,False,17592,Fri Dec 24 16:05:30 +0000 2010
139,1540567761306279936,RT @BitcoinMagazine: #Bitcoin is freedom money https://t.co/pYadZdCKPi,Sat Jun 25 05:29:11 +0000 2022,V.ΞTH,vichenhao,902450228317396992,,192,453,False,1228,Tue Aug 29 08:37:55 +0000 2017
140,1540567758005342208,"RT @SlingShotOn: When #Bitcoin reaches $40,000 again ( I know we are in a bear market right now)  I will buy a full computer gaming/crypto…",Sat Jun 25 05:29:10 +0000 2022,good day || free tag ୧⍤⃝🌠,glorygoldencity,1512677662308724739,search happiness,92,1244,False,4724,Sat Apr 09 06:24:03 +0000 2022
141,1540567753681010688,RT @skwp: . @GoldmanSachs should buy $2B of bitcoin instead of a failed crypto lender. This is financial advice. I am available for CFO and…,Sat Jun 25 05:29:09 +0000 2022,Mike,ApeDegenCrypt,1516940148528730114,,292,1026,False,18301,Thu Apr 21 00:41:38 +0000 2022
142,1540567730503294976,RT @DaikiFintech: DFTC is all about Fintech and one must grab the opportunity to understand its importance to their benefits! ⚡ ___ Know mo…,Sat Jun 25 05:29:03 +0000 2022,kishor Singh shekhawat,kishorsingh44,1151059436498087936,"Jaipur, India",178,62,False,959,Tue Jul 16 09:22:10 +0000 2019
143,1540567728364322816,RT @stackhodler: Putin just gave a speech with massive implications for #Bitcoin and global macro.  We won't read a word of it in Western m…,Sat Jun 25 05:29:03 +0000 2022,DeFi-ant,MwitiGitosh,792353756,"Nairobi, Kenya",420,891,False,5893,Thu Aug 30 20:38:35 +0000 2012
144,1540567727001292801,RT @FlylightsTech: 🔥NOW ON PRESALE🔥  #presale stage 3 is running out fast. 91% complete. Don't miss the opportunity to buy early.  🔴 Stage…,Sat Jun 25 05:29:03 +0000 2022,Muricendis,muricendis,1053317893490987008,"Lagos, Nigeria",122,544,False,794,Fri Oct 19 16:12:10 +0000 2018
145,1540567725663207424,RT @Giveawayquinn: $60 | 360 mins  ⏰  RT • LIKE • FOLLOW  @Nftdunyas1 @Giveawayquinn  #Bitcoin #NFTGiveaway #NFTCommunity #NFTshill,Sat Jun 25 05:29:02 +0000 2022,NFT- Koala,NFTK0ala,1539955298504433665,,226,15,False,9,Thu Jun 23 12:55:33 +0000 2022
146,1540567722626793472,RT @pete_rizzo_: ✨ El Salvador President announcing national #Bitcoin giveaway exactly 1 year ago.   The largest-ever distribution of free…,Sat Jun 25 05:29:02 +0000 2022,Crypto Relevant,crypto_relevant,1341432875208429568,Global,385,568,False,2886,Tue Dec 22 17:18:26 +0000 2020
147,1540567721766801408,"@saylor If someone absolutely new come in  to crypto and wanna invest,it will be never bitcoin....i pleased someone… https://t.co/24AQzHNfZz",Sat Jun 25 05:29:01 +0000 2022,Saitama Sakatoshi,saitatoshi,1525065849605967878,#Naturwissenschaft #Familie ,209,191,False,172,Fri May 13 10:50:40 +0000 2022
148,1540567719489191938,"RT @coryklippsten: The best way to buy bitcoin for anyone with steady cash inflow is via an Automatic Recurring Purchase Plan, (aka “Auto-D…",Sat Jun 25 05:29:01 +0000 2022,Aldo,aldom92,147043669,TX,2982,1868,False,74182,Sun May 23 02:20:41 +0000 2010
149,1540567717526310912,@bitcoin_is_hope @SBF_FTX Having been does though,Sat Jun 25 05:29:00 +0000 2022,DonAlt,CryptoDonAlt,878219545785372673,,410884,448,False,26050,Fri Jun 23 11:53:51 +0000 2017
150,1540567711511564288,RT @BitcoinBF: Let's give away some Bitcoin on this Friday. I'll randomly choose one person who Retweets this and send them $25 in BTC.  Mu…,Sat Jun 25 05:28:59 +0000 2022,nincha,xiamxchange,1488047265801326595,"San Juan La Union, Philippines",248,1007,False,3015,Mon Jan 31 07:11:45 +0000 2022
151,1540567711255736320,RT @Nneuman: Get ready for years of bankruptcy proceedings before any customers receive even a fraction of the bitcoin they held at Celsius…,Sat Jun 25 05:28:59 +0000 2022,Mike,ApeDegenCrypt,1516940148528730114,,292,1026,False,18301,Thu Apr 21 00:41:38 +0000 2022
152,1540567703064543232,RT @turaxtoken: Take part info  our #Airdrop  Our listing iş coming soon. In July! Get ahead of everyone and earn some tokens. #Turax #Cryp…,Sat Jun 25 05:28:57 +0000 2022,ilycmdv 🙏🏼🍀,ilycmdv,1332896452918448130,Philippines,260,1508,False,72920,Sun Nov 29 03:57:46 +0000 2020
153,1540567702632386560,"RT @MotorUp2: Yo. #Crypto fool. Time to jump onboard #xRhodium,#XRC. Get off your #Bitcoin butt and do some research.  https://t.co/C6dqKwV…",Sat Jun 25 05:28:57 +0000 2022,Trader,XRCHolder,1432440407925874690,,21,74,False,1334,Mon Aug 30 20:30:04 +0000 2021
154,1540567680100474880,@kirakfw I lost my coinbase wallet with my bitcoin and meta mask + I need a sugar mommy + I need a sugar daddy + he… https://t.co/YBTyI4U4wZ,Sat Jun 25 05:28:51 +0000 2022,austin,jelqenthusiast,1531367613091270656,,12,86,False,19,Mon May 30 20:11:21 +0000 2022
155,1540567676447502336,"RT @KapitalDAO: The price of bitcoin fell below $20,000, a figure closely watched by cryptocurrency aficionados, as a violent selloff in cr…",Sat Jun 25 05:28:51 +0000 2022,alter ego,crayush7op,1494962944278339584,,12,103,False,304,Sat Feb 19 09:12:04 +0000 2022
156,1540567668126007296,@SharksCoins @PeakyInu PeakyInu  TO the  fucking koon @1goonrich @AltCryptoGems  #Peakyinu #peakygem #Peakymoonshot… https://t.co/EvqVKRKtwg,Sat Jun 25 05:28:49 +0000 2022,WHALE GEMS,WHALEGEMS1000X,1522770556717867008,,57,39,False,106,Sat May 07 02:49:36 +0000 2022
157,1540567663142875136,RT @FlylightsTech: #Flylights FL104 #deliverydrone  Nature Friendly The FL 104’s upper section provides approximately 10% energy saving on…,Sat Jun 25 05:28:47 +0000 2022,MD Mazaharul Islam,MDMazah51375902,1382547357762392068,"Dhaka, Bangladesh",53,1384,False,3137,Thu Apr 15 04:12:47 +0000 2021
158,1540567641433292801,RT @YoloOptions: @TomerStrolight Out of these 7 traits of Money.  Bitcoin scores 6 Gold 4 Fiat 2 https://t.co/ctn5mnmIZS,Sat Jun 25 05:28:42 +0000 2022,Darth Bitcoin,markredtally,501107984,,171,1179,False,734,Thu Feb 23 20:08:20 +0000 2012
159,1540567639072055296,@Dennis_Porter_ #Bitcoin will win either way,Sat Jun 25 05:28:42 +0000 2022,T,T80Davenport,964005280605290497,,121,225,False,4074,Thu Feb 15 05:15:44 +0000 2018
160,1540567631627014144,RT @BitcoinMagazine: Forbes: #Bitcoin can help solve the world's income inequality problem,Sat Jun 25 05:28:40 +0000 2022,abduls hamad,HamadAbduls,1090392123646590977,,76,242,False,14353,Tue Jan 29 23:31:55 +0000 2019
161,1540567631387889666,Before claiming crypto is a fad do 30 hours of research  Really isn’t that long  Start off w reading the Bitcoin st… https://t.co/10ScoUiV8n,Sat Jun 25 05:28:40 +0000 2022,Michael Hage,michaelhage14,752005031226990593,,310,413,False,771,Sun Jul 10 05:02:25 +0000 2016
162,1540567631375511553,@CutieBabeGem15 @jiaeri88 @Crypto_Babe15 @PeakyInu PeakyInu  TO the  fucking koon @1goonrich @AltCryptoGems… https://t.co/1NqZddvwzM,Sat Jun 25 05:28:40 +0000 2022,WHALE GEMS,WHALEGEMS1000X,1522770556717867008,,57,39,False,106,Sat May 07 02:49:36 +0000 2022
163,1540567629374554113,"59,088 #BitcoinCash #BCH (6,617,817 USD) transferred with 0.0002 USD TX fee  $BCH TX: https://t.co/k67dANKBR9",Sat Jun 25 05:28:39 +0000 2022,WhaleAlertBCH,WhaleAlertBch,1279071043118915584,,9351,26,False,14772,Fri Jul 03 15:15:08 +0000 2020
164,1540567625985564672,The #Bitcoin market might be 'down' but us HODLers are out there holding the line and styling our statement 😎 https://t.co/iOH5c9sPGK,Sat Jun 25 05:28:39 +0000 2022,Merchandise IX,MERCH_IX,909779700788101122,The Blockchain,661,418,False,536,Mon Sep 18 14:02:38 +0000 2017
165,1540567624995999744,"RT @SlingShotOn: When #Bitcoin reaches $40,000 again ( I know we are in a bear market right now)  I will buy a full computer gaming/crypto…",Sat Jun 25 05:28:38 +0000 2022,chaa 🐣 • kinda ia,bbyysugarrr,1386294280688332805,(she/her)  •  #아스트로,3698,2322,False,113450,Sun Apr 25 12:21:36 +0000 2021
166,1540567622777028609,"RT @HukAleksandra: It’s the year 2030, Bitcoin crashed from $1.8M to $980k  The media: #Bitcoin is dead",Sat Jun 25 05:28:38 +0000 2022,FalaksherBaloch,BinanceWorld2,1451967336819351554,,21,103,False,1232,Sat Oct 23 17:43:01 +0000 2021
167,1540567622319734786,"53,422 #BitcoinCash #BCH (5,983,225 USD) transferred with 0.0002 USD TX fee  $BCH TX: https://t.co/UcH6eS6mXn",Sat Jun 25 05:28:38 +0000 2022,WhaleAlertBCH,WhaleAlertBch,1279071043118915584,,9351,26,False,14772,Fri Jul 03 15:15:08 +0000 2020
168,1540567622131105797,"@WhaleInfos @RealFlokiInu @BabyDogeCoin @bitgertbrise @EverRise #BitgertArmy 🥷🏼  ➡ Its A New Week, Are You Ready Fo… https://t.co/EJB7EovGcm",Sat Jun 25 05:28:38 +0000 2022,Mahdirazavi,Mahdirazavi2012,490312191,usa,58,52,False,20473,Sun Feb 12 12:42:09 +0000 2012
169,1540567617433473024,Saddle․Finance Creates New Standards for DeFi Trading https://t.co/SpDZl72SG6,Sat Jun 25 05:28:37 +0000 2022,Crypto Tom,CryptoTomBD,1107645458116009984,Earth,131,527,False,854,Mon Mar 18 14:10:31 +0000 2019
170,1540567611272044544,Fear is just temporary but REGRET is forever take the risk now $buy #bitcoin,Sat Jun 25 05:28:35 +0000 2022,Diana Russel,BTH_350,1098028268,USA,3980,327,False,18716,Thu Jan 17 12:27:52 +0000 2013
171,1540567602459807746,The price of Corn is a better predictor of the future Bitcoin price than any Micro variable in the crypto space.,Sat Jun 25 05:28:33 +0000 2022,Ekshesh Bekele,eksheshbek,705588233665646592,"ALEXANDRIA, VA",159,170,False,2494,Fri Mar 04 02:58:38 +0000 2016
172,1540567596034134016,#Bitcoin Last Price $21302 #BTC 🚀 Daily Indicators: •Pivot Fibonacci:  -Support 1: 27775  -S2: 24635  -S3: 19554  -… https://t.co/FSNZ51IEok,Sat Jun 25 05:28:31 +0000 2022,Live Price Crypto,LivePriceCrypto,1501922448324927500,,2208,3,False,130866,Thu Mar 10 14:06:46 +0000 2022
173,1540567587339264000,RT @SimonDixonTwitt: It’s really simple. If @CelsiusNetwork goes bankrupt #Bitcoin may save depositors in ten years if #TradFi does not sel…,Sat Jun 25 05:28:29 +0000 2022,CraptoeGi 2.0,CraptoeG,1153731538661646341,"Linkville, Florida 🤙",2840,1076,False,15427,Tue Jul 23 18:20:08 +0000 2019
174,1540567585590087680,"RT @HukAleksandra: It’s the year 2030, Bitcoin crashed from $1.8M to $980k  The media: #Bitcoin is dead",Sat Jun 25 05:28:29 +0000 2022,D Roll,dee_rolll,1473073574902599681,,23,273,False,144,Mon Dec 20 23:31:37 +0000 2021
175,1540567582818054144,@Cryptic_Maestro @PeakyInu PeakyInu  TO the  fucking koon @1goonrich @AltCryptoGems  #Peakyinu #peakygem… https://t.co/fvLnmqJOX0,Sat Jun 25 05:28:28 +0000 2022,WHALE GEMS,WHALEGEMS1000X,1522770556717867008,,57,39,False,106,Sat May 07 02:49:36 +0000 2022
